============================================================
  TACTICAL OPERATOR — FULL CONTOUR
  788 points  (dx = distance from midline, dy = head-units from crown)
============================================================

  idx         dx         dy
  y=  2.7  [+1.0433 .. +1.4065] [+0.8574 .. +0.9250] [+0.0887 .. +0.7223] [-0.7223 .. -0.0887] [-0.9250 .. -0.8574] [-1.4065 .. -1.0433]
  y=  2.8  [+0.6969 .. +1.4488] [+0.0887 .. +0.5195] [-0.5195 .. -0.0887] [-1.4488 .. -0.6969]
  y=  2.9  [+1.4741 .. +1.4995] [+1.3052 .. +1.3559] [+1.0517 .. +1.1362] [+0.0887 .. +0.9335] [-0.9335 .. -0.0887] [-1.1531 .. -1.0517] [-1.3559 .. -1.2883] [-1.4995 .. -1.4741]
  y=  3.0  [+1.3812 .. +1.4995] [+0.0549 .. +1.1869] [-1.2122 .. -0.0634] [-1.4995 .. -1.3728]
  y=  3.1  [+0.6294 .. +1.5079] [+0.4013 .. +0.4942] [-0.4435 .. -0.3759] [-1.5079 .. -0.6294]
  y=  3.2  [+0.2830 .. +1.4741] [-1.4741 .. -0.2746]
  y=  3.3  [+0.5871 .. +1.4826] [-0.4097 .. +0.4097] [-0.9335 .. -0.5956] [-1.4826 .. -1.0855]
  y=  3.4  [+0.5618 .. +1.4910] [+0.1309 .. +0.4266] [-0.4266 .. -0.1309] [-1.4910 .. -0.5618]
  y=  3.5  [+0.6209 .. +1.4910] [-0.4688 .. +0.4688] [-1.4995 .. -0.6209]
  y=  3.6  [+0.0380 .. +1.4995] [-1.4995 .. -0.0971]
  y=  3.7  [+1.5333 .. +1.5502] [+0.0380 .. +1.3474] [-1.3474 .. -0.0971] [-1.5502 .. -1.5333]
  y=  3.8  [+0.7138 .. +1.5502] [+0.0380 .. +0.5618] [-0.5618 .. -0.0971] [-1.0517 .. -0.7054] [-1.5502 .. -1.2207]
  y=  3.9  [+1.3812 .. +1.5502] [+1.1278 .. +1.2207] [+0.9419 .. +1.0348] [+0.0380 .. +0.7899] [-1.0433 .. -0.0971] [-1.2207 .. -1.1954] [-1.5502 .. -1.3812]
  y=  4.0  [+1.3897 .. +1.5671] [+1.1447 .. +1.1700] [+0.9504 .. +1.0264] [-1.1700 .. +0.8068] [-1.5671 .. -1.3897]
  y=  4.1  [+1.5333 .. +1.5671] [+1.2629 .. +1.3136] [+1.1109 .. +1.1785] [+0.9588 .. +1.0264] [+0.0211 .. +0.8237] [-0.9588 .. -0.1056] [-1.1785 .. -1.1278] [-1.3221 .. -1.2714] [-1.5671 .. -1.5333]
  y=  4.2  [+1.4741 .. +1.5755] [+1.1193 .. +1.3474] [+0.0127 .. +0.8659] [-0.8574 .. -0.1309] [-1.3474 .. -1.1193] [-1.5755 .. -1.4741]
