============================================================
  HERO FIGURE — FULL EXTRACTED DATA
  640 contour pts, 118 strokes, 80 Y-levels
============================================================

── CONTOUR ──
  idx         dx         dy
  stroke[  1] ( 21 pts): (+0.7026,7.6670), (+0.7046,7.6837), (+0.7090,7.7003), (+0.7126,7.7170), (+0.7118,7.7336), (+0.7129,7.7518), (+0.7145,7.7622), (+0.7133,7.7518), (+0.7038,7.7336), (+0.6868,7.7170), (+0.6701,7.7007), (+0.6535,7.6892), (+0.6360,7.6753), (+0.6360,7.6753), (+0.6535,7.6892), (+0.6701,7.7007), (+0.6868,7.7185), (+0.7038,7.7289), (+0.7129,7.7185), (+0.7090,7.7003), (+0.7046,7.6837)
  stroke[  2] ( 67 pts): (+0.0624,7.4173), (+0.0624,7.4339), (+0.0624,7.4506), (+0.0624,7.4672), (+0.0624,7.4839), (+0.0624,7.5005), (+0.0624,7.5172), (+0.0624,7.5338), (+0.0624,7.5505), (+0.0624,7.5671), (+0.0624,7.5838), (+0.0624,7.6004), (+0.0624,7.6171), (+0.0624,7.6337), (+0.0624,7.6504), (+0.0624,7.6670), (+0.0624,7.6837), (+0.0624,7.7003), (+0.0624,7.7170), (+0.0624,7.7336), (+0.0624,7.7503), (+0.0624,7.7669), (+0.0624,7.7836), (+0.0624,7.8002), (+0.0624,7.8169), (+0.0624,7.8335), (+0.0624,7.8502), (+0.0624,7.8668), (+0.0624,7.8835), (+0.0624,7.9001), (+0.0624,7.9168), (+0.0624,7.9334), (+0.0624,7.9501), (+0.0624,7.9675), (+0.0624,7.9675), (+0.0624,7.9501), (+0.0624,7.9334), (+0.0624,7.9168), (+0.0624,7.9001), (+0.0624,7.8835), (+0.0624,7.8668), (+0.0624,7.8502), (+0.0624,7.8335), (+0.0624,7.8169), (+0.0624,7.8002), (+0.0624,7.7836), (+0.0624,7.7669), (+0.0624,7.7503), (+0.0624,7.7336), (+0.0624,7.7170), (+0.0624,7.7003), (+0.0624,7.6837), (+0.0624,7.6670), (+0.0624,7.6504), (+0.0624,7.6337), (+0.0624,7.6171), (+0.0624,7.6004), (+0.0624,7.5838), (+0.0624,7.5671), (+0.0624,7.5505), (+0.0624,7.5338), (+0.0624,7.5172), (+0.0624,7.5005), (+0.0624,7.4839), (+0.0624,7.4672), (+0.0624,7.4506), (+0.0624,7.4339)
  stroke[  3] ( 95 pts): (+0.8348,7.3840), (+0.8438,7.4006), (+0.8505,7.4173), (+0.8561,7.4339), (+0.8640,7.4506), (+0.8699,7.4672), (+0.8747,7.4839), (+0.8818,7.5005), (+0.8854,7.5172), (+0.8894,7.5338), (+0.8949,7.5505), (+0.8997,7.5671), (+0.9068,7.5838), (+0.9104,7.6004), (+0.9143,7.6171), (+0.9199,7.6337), (+0.9250,7.6512), (+0.9369,7.6646), (+0.9548,7.6678), (+0.9651,7.6670), (+0.9532,7.6666), (+0.9409,7.6749), (+0.9460,7.6924), (+0.9607,7.7007), (+0.9781,7.7003), (+0.9948,7.7003), (+1.0114,7.6995), (+1.0281,7.7031), (+1.0455,7.7082), (+1.0455,7.7082), (+1.0281,7.7031), (+1.0114,7.6995), (+0.9948,7.7003), (+0.9766,7.6999), (+0.9670,7.7082), (+0.9738,7.7253), (+0.9869,7.7419), (+1.0039,7.7586), (+1.0178,7.7752), (+1.0265,7.7919), (+1.0348,7.8085), (+1.0420,7.8252), (+1.0483,7.8418), (+1.0527,7.8585), (+1.0531,7.8751), (+1.0531,7.8934), (+1.0531,7.9037), (+1.0531,7.8934), (+1.0531,7.8751), (+1.0527,7.8585), (+1.0483,7.8418), (+1.0420,7.8252), (+1.0348,7.8085), (+1.0265,7.7919), (+1.0178,7.7752), (+1.0039,7.7586), (+0.9869,7.7419), (+0.9754,7.7253), (+0.9623,7.7082), (+0.9448,7.6991), (+0.9282,7.7031), (+0.9116,7.7082), (+0.8949,7.7090), (+0.8767,7.7142), (+0.8664,7.7185), (+0.8767,7.7142), (+0.8949,7.7090), (+0.9116,7.7082), (+0.9290,7.7035), (+0.9429,7.6916), (+0.9377,7.6741), (+0.9199,7.6694), (+0.9032,7.6749), (+0.8866,7.6757), (+0.8691,7.6817), (+0.8691,7.6817), (+0.8866,7.6757), (+0.9032,7.6757), (+0.9211,7.6674), (+0.9258,7.6504), (+0.9199,7.6337), (+0.9143,7.6171), (+0.9104,7.6004), (+0.9068,7.5838), (+0.8997,7.5671), (+0.8949,7.5505), (+0.8894,7.5338), (+0.8854,7.5172), (+0.8818,7.5005), (+0.8747,7.4839), (+0.8699,7.4672), (+0.8640,7.4506), (+0.8561,7.4339), (+0.8505,7.4173), (+0.8426,7.4006)
  stroke[  4] ( 24 pts): (+0.8596,7.3519), (+0.8806,7.3596), (+0.8957,7.3653), (+0.8957,7.3653), (+0.8783,7.3590), (+0.8616,7.3535), (+0.8450,7.3503), (+0.8283,7.3562), (+0.8117,7.3598), (+0.7950,7.3594), (+0.7784,7.3642), (+0.7617,7.3760), (+0.7443,7.3923), (+0.7304,7.4089), (+0.7213,7.4264), (+0.7213,7.4264), (+0.7304,7.4089), (+0.7443,7.3923), (+0.7617,7.3760), (+0.7784,7.3642), (+0.7950,7.3594), (+0.8117,7.3598), (+0.8283,7.3562), (+0.8450,7.3519)
  stroke[  5] ( 43 pts): (+1.4277,7.3174), (+1.4110,7.3174), (+1.3944,7.3174), (+1.3777,7.3174), (+1.3611,7.3174), (+1.3444,7.3174), (+1.3278,7.3174), (+1.3111,7.3174), (+1.2945,7.3174), (+1.2778,7.3174), (+1.2612,7.3174), (+1.2445,7.3174), (+1.2279,7.3174), (+1.2112,7.3174), (+1.1946,7.3174), (+1.1779,7.3174), (+1.1613,7.3174), (+1.1446,7.3174), (+1.1280,7.3174), (+1.1113,7.3174), (+1.0947,7.3174), (+1.0773,7.3174), (+1.0773,7.3174), (+1.0947,7.3174), (+1.1113,7.3174), (+1.1280,7.3174), (+1.1446,7.3174), (+1.1613,7.3174), (+1.1779,7.3174), (+1.1946,7.3174), (+1.2112,7.3174), (+1.2279,7.3174), (+1.2445,7.3174), (+1.2612,7.3174), (+1.2778,7.3174), (+1.2945,7.3174), (+1.3111,7.3174), (+1.3278,7.3174), (+1.3444,7.3174), (+1.3611,7.3174), (+1.3777,7.3174), (+1.3944,7.3174), (+1.4110,7.3174)
  stroke[  6] ( 16 pts): (+0.6285,6.5099), (+0.6285,6.5265), (+0.6285,6.5432), (+0.6281,6.5598), (+0.6230,6.5765), (+0.6202,6.5931), (+0.6174,6.6098), (+0.6123,6.6280), (+0.6119,6.6383), (+0.6123,6.6280), (+0.6174,6.6098), (+0.6202,6.5931), (+0.6230,6.5765), (+0.6281,6.5598), (+0.6285,6.5432), (+0.6285,6.5265)
  stroke[  7] (  5 pts): (+0.6368,6.4496), (+0.6368,6.4706), (+0.6368,6.4857), (+0.6368,6.4857), (+0.6368,6.4706)
  stroke[  8] (109 pts): (+0.4787,5.6921), (+0.4620,5.6863), (+0.4454,5.6857), (+0.4287,5.6857), (+0.4121,5.6857), (+0.3946,5.6853), (+0.3804,5.6937), (+0.3808,5.7107), (+0.3871,5.7274), (+0.3919,5.7440), (+0.3982,5.7607), (+0.4061,5.7773), (+0.4121,5.7940), (+0.4180,5.8106), (+0.4271,5.8273), (+0.4351,5.8439), (+0.4378,5.8606), (+0.4366,5.8772), (+0.4450,5.8939), (+0.4616,5.9105), (+0.4739,5.9272), (+0.4842,5.9438), (+0.4937,5.9605), (+0.5021,5.9771), (+0.5104,5.9938), (+0.5187,6.0104), (+0.5270,6.0271), (+0.5354,6.0437), (+0.5437,6.0604), (+0.5520,6.0770), (+0.5607,6.0944), (+0.5607,6.0944), (+0.5520,6.0770), (+0.5437,6.0604), (+0.5354,6.0437), (+0.5270,6.0271), (+0.5187,6.0104), (+0.5104,5.9938), (+0.5021,5.9771), (+0.4937,5.9605), (+0.4842,5.9438), (+0.4739,5.9272), (+0.4616,5.9093), (+0.4450,5.9042), (+0.4366,5.9180), (+0.4370,5.9355), (+0.4370,5.9521), (+0.4366,5.9688), (+0.4315,5.9854), (+0.4279,6.0021), (+0.4287,6.0187), (+0.4287,6.0354), (+0.4287,6.0520), (+0.4283,6.0687), (+0.4232,6.0853), (+0.4196,6.1020), (+0.4204,6.1186), (+0.4196,6.1353), (+0.4228,6.1527), (+0.4363,6.1654), (+0.4537,6.1721), (+0.4703,6.1769), (+0.4870,6.1824), (+0.5036,6.1864), (+0.5203,6.1908), (+0.5369,6.1935), (+0.5536,6.1963), (+0.5702,6.2015), (+0.5869,6.2019), (+0.6035,6.2019), (+0.6202,6.2019), (+0.6368,6.2019), (+0.6535,6.2019), (+0.6701,6.2019), (+0.6868,6.2019), (+0.7034,6.2027), (+0.7205,6.1995), (+0.7288,6.1860), (+0.7284,6.1686), (+0.7292,6.1519), (+0.7256,6.1353), (+0.7205,6.1186), (+0.7201,6.1020), (+0.7201,6.0853), (+0.7209,6.0687), (+0.7173,6.0520), (+0.7129,6.0354), (+0.7094,6.0183), (+0.6959,6.0100), (+0.6777,6.0108), (+0.6646,6.0025), (+0.6535,5.9854), (+0.6428,5.9688), (+0.6341,5.9521), (+0.6238,5.9355), (+0.6115,5.9188), (+0.5956,5.9022), (+0.5845,5.8855), (+0.5762,5.8689), (+0.5706,5.8522), (+0.5706,5.8356), (+0.5623,5.8193), (+0.5453,5.8078), (+0.5278,5.7948), (+0.5147,5.7773), (+0.5036,5.7607), (+0.4921,5.7440), (+0.4882,5.7274), (+0.4834,5.7107)
  stroke[  9] ( 72 pts): (+0.8200,5.6935), (+0.8033,5.6846), (+0.7859,5.6881), (+0.7724,5.7016), (+0.7688,5.7190), (+0.7637,5.7365), (+0.7637,5.7365), (+0.7688,5.7190), (+0.7732,5.7016), (+0.7700,5.6881), (+0.7534,5.6850), (+0.7367,5.6857), (+0.7201,5.6857), (+0.7034,5.6857), (+0.6868,5.6857), (+0.6701,5.6857), (+0.6535,5.6857), (+0.6368,5.6857), (+0.6202,5.6857), (+0.6035,5.6857), (+0.5869,5.6857), (+0.5702,5.6850), (+0.5536,5.6881), (+0.5496,5.7016), (+0.5576,5.7190), (+0.5667,5.7357), (+0.5790,5.7519), (+0.5952,5.7630), (+0.6127,5.7710), (+0.6127,5.7710), (+0.5952,5.7630), (+0.5790,5.7519), (+0.5667,5.7357), (+0.5576,5.7190), (+0.5504,5.7016), (+0.5377,5.6881), (+0.5203,5.6850), (+0.5036,5.6850), (+0.4858,5.6881), (+0.4810,5.7016), (+0.4858,5.7190), (+0.4890,5.7357), (+0.4981,5.7523), (+0.5084,5.7690), (+0.5207,5.7856), (+0.5369,5.8035), (+0.5540,5.8070), (+0.5623,5.7995), (+0.5615,5.8098), (+0.5698,5.8253), (+0.5869,5.8328), (+0.6035,5.8392), (+0.6202,5.8435), (+0.6368,5.8439), (+0.6535,5.8439), (+0.6701,5.8439), (+0.6868,5.8435), (+0.7034,5.8392), (+0.7201,5.8328), (+0.7367,5.8253), (+0.7534,5.8118), (+0.7708,5.7995), (+0.7847,5.7864), (+0.7926,5.7690), (+0.7902,5.7523), (+0.7859,5.7349), (+0.7859,5.7349), (+0.7891,5.7531), (+0.8021,5.7531), (+0.8148,5.7357), (+0.8200,5.7190), (+0.8198,5.7024)
  stroke[ 10] ( 51 pts): (+1.4277,5.6857), (+1.4110,5.6857), (+1.3944,5.6857), (+1.3777,5.6857), (+1.3611,5.6857), (+1.3444,5.6857), (+1.3278,5.6857), (+1.3111,5.6857), (+1.2945,5.6857), (+1.2778,5.6857), (+1.2612,5.6857), (+1.2445,5.6857), (+1.2279,5.6857), (+1.2112,5.6857), (+1.1946,5.6857), (+1.1779,5.6857), (+1.1613,5.6857), (+1.1446,5.6857), (+1.1280,5.6857), (+1.1113,5.6857), (+1.0947,5.6857), (+1.0780,5.6857), (+1.0614,5.6857), (+1.0447,5.6857), (+1.0281,5.6857), (+1.0107,5.6857), (+1.0107,5.6857), (+1.0281,5.6857), (+1.0447,5.6857), (+1.0614,5.6857), (+1.0780,5.6857), (+1.0947,5.6857), (+1.1113,5.6857), (+1.1280,5.6857), (+1.1446,5.6857), (+1.1613,5.6857), (+1.1779,5.6857), (+1.1946,5.6857), (+1.2112,5.6857), (+1.2279,5.6857), (+1.2445,5.6857), (+1.2612,5.6857), (+1.2778,5.6857), (+1.2945,5.6857), (+1.3111,5.6857), (+1.3278,5.6857), (+1.3444,5.6857), (+1.3611,5.6857), (+1.3777,5.6857), (+1.3944,5.6857), (+1.4110,5.6857)
  stroke[ 11] ( 15 pts): (+0.8023,5.5819), (+0.7897,5.5870), (+0.7859,5.6025), (+0.7867,5.6191), (+0.7863,5.6358), (+0.7811,5.6524), (+0.7772,5.6699), (+0.7863,5.6834), (+0.8033,5.6873), (+0.8204,5.6834), (+0.8295,5.6699), (+0.8255,5.6524), (+0.8212,5.6358), (+0.8172,5.6191), (+0.8128,5.6025)
  stroke[ 12] ( 52 pts): (+0.6785,5.5016), (+0.6618,5.4937), (+0.6452,5.4947), (+0.6285,5.4998), (+0.6119,5.5038), (+0.5952,5.5074), (+0.5786,5.5137), (+0.5619,5.5220), (+0.5453,5.5323), (+0.5278,5.5446), (+0.5151,5.5609), (+0.5092,5.5775), (+0.5021,5.5942), (+0.4929,5.6108), (+0.4882,5.6275), (+0.4842,5.6441), (+0.4783,5.6608), (+0.4810,5.6778), (+0.4945,5.6861), (+0.5120,5.6865), (+0.5290,5.6834), (+0.5373,5.6683), (+0.5369,5.6572), (+0.5365,5.6683), (+0.5449,5.6834), (+0.5619,5.6865), (+0.5786,5.6857), (+0.5952,5.6857), (+0.6119,5.6857), (+0.6285,5.6857), (+0.6452,5.6857), (+0.6618,5.6857), (+0.6785,5.6857), (+0.6951,5.6857), (+0.7118,5.6857), (+0.7284,5.6857), (+0.7451,5.6857), (+0.7625,5.6861), (+0.7760,5.6778), (+0.7795,5.6608), (+0.7839,5.6441), (+0.7875,5.6275), (+0.7867,5.6108), (+0.7863,5.5942), (+0.7811,5.5775), (+0.7780,5.5609), (+0.7704,5.5434), (+0.7534,5.5296), (+0.7367,5.5208), (+0.7201,5.5125), (+0.7034,5.5056), (+0.6868,5.5014)
  stroke[ 13] ( 39 pts): (+0.3453,5.4580), (+0.3294,5.4562), (+0.3257,5.4685), (+0.3288,5.4860), (+0.3316,5.5026), (+0.3368,5.5193), (+0.3375,5.5359), (+0.3427,5.5525), (+0.3467,5.5692), (+0.3510,5.5858), (+0.3538,5.6025), (+0.3566,5.6191), (+0.3609,5.6358), (+0.3649,5.6524), (+0.3697,5.6699), (+0.3784,5.6834), (+0.3954,5.6865), (+0.4121,5.6857), (+0.4287,5.6857), (+0.4454,5.6857), (+0.4628,5.6861), (+0.4763,5.6778), (+0.4799,5.6608), (+0.4842,5.6441), (+0.4882,5.6275), (+0.4929,5.6108), (+0.5021,5.5942), (+0.5104,5.5767), (+0.5048,5.5625), (+0.4870,5.5629), (+0.4703,5.5688), (+0.4537,5.5700), (+0.4370,5.5660), (+0.4204,5.5561), (+0.4030,5.5438), (+0.3899,5.5276), (+0.3776,5.5109), (+0.3641,5.4943), (+0.3556,5.4776)
  stroke[ 14] ( 15 pts): (+0.7028,5.2945), (+0.7058,5.3111), (+0.7118,5.3278), (+0.7177,5.3444), (+0.7260,5.3611), (+0.7379,5.3777), (+0.7506,5.3952), (+0.7629,5.4094), (+0.7629,5.4094), (+0.7506,5.3952), (+0.7379,5.3777), (+0.7260,5.3611), (+0.7177,5.3444), (+0.7118,5.3278), (+0.7058,5.3111)
  stroke[ 15] (  6 pts): (+0.0531,4.8866), (+0.0601,4.9032), (+0.0632,4.9215), (+0.0624,4.9318), (+0.0632,4.9215), (+0.0595,4.9044)
  stroke[ 16] ( 33 pts): (+0.5195,4.8200), (+0.5262,4.8366), (+0.5354,4.8533), (+0.5425,4.8699), (+0.5480,4.8866), (+0.5552,4.9032), (+0.5643,4.9199), (+0.5702,4.9365), (+0.5762,4.9532), (+0.5841,4.9698), (+0.5905,4.9865), (+0.5952,5.0031), (+0.6000,5.0198), (+0.6071,5.0364), (+0.6107,5.0531), (+0.6146,5.0697), (+0.6198,5.0872), (+0.6198,5.0872), (+0.6146,5.0697), (+0.6107,5.0531), (+0.6071,5.0364), (+0.6000,5.0198), (+0.5952,5.0031), (+0.5905,4.9865), (+0.5841,4.9698), (+0.5762,4.9532), (+0.5702,4.9365), (+0.5643,4.9199), (+0.5552,4.9032), (+0.5480,4.8866), (+0.5425,4.8699), (+0.5354,4.8533), (+0.5262,4.8366)
